,time_interval,note_pos_bin
9910,5,1
9911,12,1
9912,16,1
9913,17,1
9914,16,1
9915,3,0
9916,14,0
9917,17,0
9918,17,0
9919,1,1000
9920,15,1000
9921,17,1000
9922,16,1000
9923,16,1010
9924,3,1010
9925,9,10
9926,6,10
9927,17,10
9928,16,10
9929,11,0
9930,6,0
9931,16,0
9932,17,0
9933,17,0
9934,20,0
9935,13,0
9936,13,1
9937,4,1
9938,16,1
9939,18,1
9940,16,1
9941,17,1
9942,3,0
9943,16,0
9944,14,0
9945,17,0
9946,16,0
9947,18,0
9948,16,0
9949,19,0
9950,14,0
9951,16,0
9952,17,0
9953,17,0
9954,16,0
9955,17,0
9956,3,1
9957,14,1
9958,16,1
9959,18,1
9960,14,0
9961,2,0
9962,13,1000
9963,4,1000
9964,17,1000
9965,16,1000
9966,18,1000
9967,17,1000
9968,2,0
9969,13,10
9970,16,10
9971,17,10
9972,17,10
9973,12,0
9974,4,0
9975,18,0
9976,16,0
9977,17,0
9978,16,0
9979,17,0
9980,16,0
9981,17,0
9982,17,0
9983,16,0
9984,17,0
9985,17,0
9986,16,0
9987,17,0
9988,18,0
9989,0,1
9990,16,1
9991,16,1
9992,17,1
9993,17,1
9994,16,1
9995,7,0
9996,12,0
9997,14,0
9998,18,0
9999,17,0
10000,15,0
10001,17,0
10002,17,0
10003,17,0
10004,17,0
10005,19,0
10006,15,0
10007,12,1000
10008,4,1000
10009,16,1000
10010,16,1010
10011,17,1010
10012,17,1010
10013,4,10
10014,12,10
10015,13,0
10016,4,0
10017,17,0
10018,16,0
10019,18,0
10020,16,0
10021,16,0
10022,19,0
10023,15,0
10024,17,0
10025,17,0
10026,18,0
10027,14,0
10028,18,0
10029,16,0
10030,17,0
10031,4,110
10032,14,110
10033,15,110
10034,19,110
10035,14,0
10036,2,0
10037,15,0
10038,16,0
10039,18,0
10040,17,0
10041,15,0
10042,17,0
10043,13,100
10044,4,100
10045,16,100
10046,17,100
10047,17,100
10048,8,0
10049,8,0
10050,18,0
10051,17,0
10052,15,0
10053,18,0
10054,14,1000
10055,4,1000
10056,15,1000
10057,6,1010
10058,13,1010
10059,14,1010
10060,10,10
10061,6,10
10062,17,10
10063,2,0
10064,15,0
10065,17,0
10066,18,0
10067,15,0
10068,19,0
10069,14,0
10070,17,0
10071,16,0
10072,17,0
10073,19,0
10074,15,0
10075,16,0
10076,17,0
10077,15,100
10078,4,100
10079,14,100
10080,17,100
10081,16,100
10082,9,0
10083,8,0
10084,17,0
10085,16,0
10086,18,0
10087,16,100
10088,16,100
10089,18,100
10090,16,100
10091,15,0
10092,2,0
10093,16,0
10094,17,0
10095,17,0
10096,11,1000
10097,5,1000
10098,7,1010
10099,10,1010
10100,16,1010
10101,17,1010
10102,17,1010
10103,2,10
10104,12,0
10105,2,0
10106,17,0
10107,17,0
10108,18,0
10109,17,0
10110,15,0
10111,17,100
10112,16,100
10113,19,100
10114,14,100
10115,13,0
10116,6,0
10117,15,0
10118,19,0
10119,14,0
10120,17,0
10121,16,0
10122,18,0
10123,16,0
10124,16,0
10125,18,0
10126,18,0
10127,14,0
10128,18,0
10129,16,0
10130,17,0
10131,4,100
10132,12,100
10133,18,100
10134,16,100
10135,16,100
10136,11,0
10137,6,0
10138,17,0
10139,16,0
10140,17,0
10141,16,0
10142,18,10
10143,16,10
10144,9,1010
10145,8,1010
10146,16,1010
10147,13,1000
10148,4,1000
10149,18,1000
10150,15,0
10151,3,0
10152,16,0
10153,14,0
10154,20,0
10155,15,0
10156,15,0
10157,18,0
10158,16,0
10159,16,0
10160,18,0
10161,17,0
10162,18,0
10163,4,100
10164,10,100
10165,18,100
10166,15,100
10167,19,100
10168,12,0
10169,5,0
10170,15,0
10171,19,0
10172,16,0
10173,14,0
10174,17,0
10175,17,1
10176,16,1
10177,17,1
10178,17,1
10179,13,0
10180,4,0
10181,16,0
10182,17,0
10183,16,0
10184,17,0
10185,4,10
10186,15,10
10187,15,10
10188,16,10
10189,17,10
10190,16,10
10191,17,10
10192,5,10
10193,14,10
10194,14,10
10195,18,10
10196,16,10
10197,16,10
10198,17,10
10199,6,10
10200,12,10
10201,15,10
10202,17,10
10203,6,0
10204,11,0
10205,16,0
10206,10,1000
10207,7,1000
10208,7,1001
10209,11,1001
10210,17,1001
10211,10,1
10212,5,1
10213,17,1
10214,15,0
10215,2,0
10216,19,0
10217,14,0
10218,16,0
10219,13,1000
10220,7,1000
10221,14,1000
10222,16,1000
10223,17,1000
10224,17,1000
10225,4,0
10226,15,0
10227,14,0
10228,17,0
10229,16,0
10230,20,0
10231,5,1
10232,10,1
10233,15,1
10234,13,101
10235,4,101
10236,19,101
10237,14,101
10238,3,100
10239,13,0
10240,4,0
10241,14,0
10242,16,0
10243,20,0
10244,15,0
10245,18,0
10246,14,0
10247,17,0
10248,16,0
10249,18,0
10250,16,0
10251,16,0
10252,17,0
10253,19,0
10254,6,1000
10255,9,1000
10256,16,1000
10257,17,1000
10258,16,1000
10259,17,0
10260,19,0
10261,14,0
10262,18,0
10263,16,0
10264,17,0
10265,4,1000
10266,12,1000
10267,17,1000
10268,16,1000
10269,17,0
10270,2,0
10271,15,0
10272,16,0
10273,7,1
10274,12,1
10275,16,1
10276,15,1
10277,17,1
10278,14,100
10279,3,100
10280,16,100
10281,17,100
10282,14,0
10283,3,0
10284,17,0
10285,18,0
10286,15,0
10287,16,0
10288,9,1000
10289,8,1000
10290,17,1000
10291,17,1000
10292,16,1000
10293,17,0
10294,17,0
10295,16,0
10296,17,0
10297,16,0
10298,19,0
10299,15,0
10300,16,0
10301,18,0
10302,16,0
10303,17,0
10304,16,0
10305,19,0
10306,13,1000
10307,2,1000
10308,17,1000
10309,16,1000
10310,16,1000
10311,18,1000
10312,4,0
10313,12,0
10314,18,0
10315,15,0
10316,6,1
10317,11,1
10318,14,101
10319,3,101
10320,16,101
10321,18,101
10322,4,100
10323,13,100
10324,9,0
10325,7,0
10326,16,0
10327,16,0
10328,18,0
10329,16,0
10330,16,0
10331,17,0
10332,17,0
10333,18,0
10334,15,0
10335,17,0
10336,17,0
10337,17,0
10338,16,0
10339,16,0
10340,13,1000
10341,4,1000
10342,19,1000
10343,15,1000
10344,16,1000
10345,9,0
10346,8,0
10347,17,0
10348,17,0
10349,16,0
10350,16,0
10351,18,0
10352,16,0
10353,16,0
10354,17,0
10355,20,0
10356,13,0
10357,17,0
10358,19,0
10359,14,0
10360,4,1
10361,13,1
10362,11,101
10363,6,101
10364,17,101
10365,15,100
10366,3,100
10367,15,100
10368,16,100
10369,4,0
10370,13,0
10371,19,0
10372,15,0
10373,16,0
10374,18,0
10375,18,0
10376,14,0
10377,17,0
10378,19,0
10379,16,0
10380,15,0
10381,18,0
10382,16,0
10383,16,0
10384,18,0
10385,5,10
10386,12,10
10387,15,10
10388,10,0
10389,8,0
10390,6,100
10391,9,100
10392,17,100
10393,17,100
10394,18,110
10395,15,110
10396,10,10
10397,8,10
10398,15,10
10399,17,0
10400,16,0
10401,20,0
10402,14,0
10403,16,0
10404,20,0
10405,14,0
10406,16,0
10407,17,0
10408,17,0
10409,16,0
10410,18,0
10411,18,0
10412,15,0
10413,16,0
10414,19,1000
10415,16,1000
10416,17,1000
10417,15,1000
10418,15,0
10419,2,0
10420,18,0
10421,15,0
10422,16,0
10423,18,0
10424,6,1000
10425,10,1000
10426,14,1010
10427,3,1010
10428,16,1010
10429,17,1010
10430,2,10
10431,14,10
10432,11,0
10433,6,0
10434,17,0
10435,16,0
10436,17,0
10437,18,0
10438,17,0
10439,15,0
10440,17,0
10441,17,0
10442,18,0
10443,15,0
10444,19,0
10445,17,0
10446,14,0
10447,16,0
10448,17,0
10449,17,0
10450,4,1
10451,12,1
10452,17,1
10453,11,101
10454,6,101
10455,16,101
10456,3,100
10457,16,100
10458,17,100
10459,5,0
10460,9,0
10461,15,1
10462,5,1
10463,14,1
10464,16,1
10465,17,1
10466,17,1
10467,6,0
10468,10,0
10469,18,0
10470,19,0
10471,14,0
10472,19,0
10473,16,0
10474,15,0
10475,16,0
10476,18,0
10477,15,0
10478,19,0
10479,15,0
10480,16,0
10481,17,0
10482,14,1000
10483,3,1000
10484,16,1000
10485,17,1000
10486,15,0
10487,2,0
10488,16,0
10489,19,0
10490,15,0
10491,11,1
10492,6,1
10493,19,1001
10494,15,1001
10495,15,1001
10496,7,1000
10497,11,1000
10498,12,0
10499,4,0
10500,17,0
10501,17,0
10502,16,0
10503,16,0
10504,17,0
10505,17,0
10506,17,0
10507,16,0
10508,19,0
10509,15,0
10510,16,0
10511,17,0
10512,19,0
10513,14,0
10514,17,0
10515,16,0
10516,20,0
10517,14,0
10518,16,0
10519,11,11
10520,6,11
10521,17,11
10522,16,11
10523,10,0
10524,7,0
10525,17,0
10526,16,0
10527,17,0
10528,17,0
10529,2,10
10530,12,11
10531,2,11
10532,20,11
10533,4,10
10534,10,10
10535,15,0
10536,2,0
10537,19,0
10538,14,0
10539,17,0
10540,16,0
10541,17,0
10542,16,0
10543,18,0
10544,16,0
10545,16,0
10546,14,0
10547,5,0
10548,16,0
10549,15,0
10550,18,0
10551,16,0
10552,16,0
10553,17,0
10554,17,0
10555,19,0
10556,14,0
10557,17,0
10558,16,0
10559,17,0
10560,19,0
10561,15,0
10562,18,0
10563,15,0
10564,16,0
10565,20,0
10566,16,0
10567,17,0
10568,14,0
10569,17,0
10570,17,0
10571,16,0
10572,17,0
10573,16,0
10574,17,0
10575,17,0
10576,16,0
10577,18,0
10578,16,0
10579,16,0
10580,17,0
10581,17,0
10582,42,0
10583,16,0
10584,20,0
10585,14,0
10586,18,0
10587,18,0
10588,14,0
10589,17,0
10590,19,0
10591,14,0
10592,16,0
10593,17,0
10594,18,0
10595,15,0
10596,20,0
10597,14,0
10598,16,0
10599,17,0
10600,20,0
10601,13,0
10602,20,0
10603,15,0
10604,15,0
10605,19,0
10606,15,0
10607,16,0
10608,17,0
10609,17,0
10610,16,0
10611,19,0
10612,15,0
10613,17,0
10614,16,0
10615,17,0
10616,16,0
10617,17,0
10618,17,0
10619,19,0
10620,14,0
10621,17,0
10622,16,0
10623,19,0
10624,14,0
10625,17,0
10626,17,0
10627,17,0
10628,17,0
10629,16,0
10630,16,0
10631,17,0
10632,17,0
10633,17,0
10634,17,0
10635,16,0
10636,17,0
10637,16,0
10638,17,0
10639,16,0
10640,17,0
10641,17,0
10642,20,0
10643,13,0
10644,17,0
10645,17,0
10646,16,0
10647,17,0
10648,16,0
10649,17,0
10650,17,0
10651,17,0
10652,18,0
10653,17,0
10654,15,0
10655,16,0
10656,17,0
10657,17,0
10658,16,0
10659,17,0
10660,19,0
10661,14,0
10662,17,0
10663,16,0
10664,19,0
10665,15,0
10666,17,0
10667,16,0
10668,17,0
10669,17,0
10670,17,0
10671,16,0
10672,17,0
10673,16,0
10674,19,0
10675,15,0
10676,17,0
10677,16,0
10678,17,0
10679,17,0
10680,16,0
10681,17,0
10682,17,0
10683,16,0
10684,19,0
10685,15,0
10686,16,0
10687,17,0
10688,18,0
10689,15,0
10690,17,0
10691,16,0
10692,17,0
10693,17,0
10694,17,0
10695,16,0
10696,19,0
10697,14,0
10698,19,0
10699,15,0
10700,17,0
10701,16,0
10702,17,0
10703,16,0
10704,17,0
10705,17,0
10706,19,0
10707,14,0
10708,17,0
10709,16,0
10710,17,0
10711,16,0
10712,18,0
10713,16,0
